SCIENTIFIC_NAME,BEGAN_DATE,DEC_LAT,DEC_LONG,DETECTED
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/14/2002,7.45,-80.35,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,12/5/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/5/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/5/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/5/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/6/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Zygodontomys brevicauda,12/7/2002,7.4,-80.316667,
Sigmodon hirsutus,7/24/2001,9.186185,-79.561841,
Transandinomys bolivaris,11/19/2002,8.666349,-80.592851,
Transandinomys bolivaris,11/19/2002,8.666349,-80.592851,
Transandinomys bolivaris,11/19/2002,8.666349,-80.592851,
Liomys adspersus,11/19/2002,8.666349,-80.592851,
Liomys adspersus,11/19/2002,8.666349,-80.592851,
Liomys adspersus,11/19/2002,8.666349,-80.592851,
Liomys adspersus,11/19/2002,8.666349,-80.592851,
Liomys adspersus,11/20/2002,8.666349,-80.592851,
Transandinomys bolivaris,11/20/2002,8.666349,-80.592851,
Sigmodon hirsutus,11/21/2002,8.666349,-80.592851,
Heteromys desmarestianus,11/27/2002,8.8,-82.541667,
Heteromys desmarestianus,11/27/2002,8.8,-82.541667,
Liomys adspersus,10/31/2002,8.082761,-80.51484,
Heteromys desmarestianus,11/28/2002,8.8,-82.541667,
Heteromys desmarestianus,11/28/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Heteromys desmarestianus,11/29/2002,8.8,-82.541667,
Sigmodon hirsutus,9/28/2002,7.45,-80.35,
Sigmodon hirsutus,10/11/2002,7.45,-80.35,
Sigmodon hirsutus,10/29/2002,7.683333,-80.45,
Sigmodon hirsutus,11/9/2002,7.676619,-80.24279,
Sigmodon hirsutus,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,1/11/2002,7.833333,-80.266667,
Zygodontomys brevicauda,1/11/2002,7.833333,-80.266667,
Sigmodon hirsutus,7/26/2002,7.55,-80.333333,
Sigmodon hirsutus,7/28/2002,7.55,-80.333333,
Zygodontomys brevicauda,11/10/2002,7.676492,-80.243176,
Zygodontomys brevicauda,10/12/2002,7.45,-80.35,
Sigmodon hirsutus,10/12/2002,7.45,-80.35,
Zygodontomys brevicauda,10/12/2002,7.45,-80.35,
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,10/13/2002,7.45,-80.35,
Zygodontomys brevicauda,9/11/2002,7.45,-80.35,
Zygodontomys brevicauda,9/12/2002,7.45,-80.35,
Zygodontomys brevicauda,12/5/2002,7.4,-80.316667,
Zygodontomys brevicauda,10/29/2002,7.415878,-80.448039,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Zygodontomys brevicauda,9/28/2002,7.45,-80.35,
Reithrodontomys fulvescens,6/18/2002,8.082761,-80.51484,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Liomys adspersus,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/8/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/8/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/11/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Liomys adspersus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/9/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Oligoryzomys costaricensis,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Liomys adspersus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Liomys adspersus,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/10/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/11/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/11/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/11/2003,7.446993,-80.347836,
Zygodontomys brevicauda,1/11/2003,7.446993,-80.347836,
Sigmodon hirsutus,1/11/2003,7.446993,-80.347836,
